GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03
0500000US04017,04017,"Navajo County, Arizona",004,Black or African American alone,721,180,721,(X)
0500000US04017,04017,"Navajo County, Arizona",006,"American Indian and Alaska Native alone (300, A01-Z99)",47216,466,47216,(X)
0500000US04017,04017,"Navajo County, Arizona",012,Asian alone (400-499),630,115,630,(X)
0500000US04017,04017,"Navajo County, Arizona",070,Some other race alone,3674,595,3674,(X)
0500000US04019,04019,"Pima County, Arizona",002,White alone,777699,3096,777699,(X)
0500000US04019,04019,"Pima County, Arizona",004,Black or African American alone,36123,1087,36123,(X)
0500000US04019,04019,"Pima County, Arizona",006,"American Indian and Alaska Native alone (300, A01-Z99)",32656,1121,32656,(X)
0500000US04019,04019,"Pima County, Arizona",012,Asian alone (400-499),27498,817,27498,(X)
0500000US04019,04019,"Pima County, Arizona",050,Native Hawaiian and Other Pacific Islander alone (500-599),1454,213,1454,(X)
0500000US04019,04019,"Pima County, Arizona",070,Some other race alone,85541,3027,85541,(X)
0500000US04021,04021,"Pinal County, Arizona",002,White alone,309372,2452,309372,(X)
0500000US04021,04021,"Pinal County, Arizona",004,Black or African American alone,17954,484,17954,(X)
0500000US04021,04021,"Pinal County, Arizona",006,"American Indian and Alaska Native alone (300, A01-Z99)",20684,1178,20684,(X)
0500000US04021,04021,"Pinal County, Arizona",012,Asian alone (400-499),6698,521,6698,(X)
0500000US04021,04021,"Pinal County, Arizona",050,Native Hawaiian and Other Pacific Islander alone (500-599),1482,363,1482,(X)
0500000US04021,04021,"Pinal County, Arizona",070,Some other race alone,21552,1987,21552,(X)
0500000US04023,04023,"Santa Cruz County, Arizona",002,White alone,37543,1471,37543,(X)
0500000US04023,04023,"Santa Cruz County, Arizona",070,Some other race alone,8033,1462,8033,(X)
0500000US04025,04025,"Yavapai County, Arizona",002,White alone,197905,1275,197905,(X)
0500000US04025,04025,"Yavapai County, Arizona",004,Black or African American alone,1285,172,1285,(X)
0500000US04025,04025,"Yavapai County, Arizona",006,"American Indian and Alaska Native alone (300, A01-Z99)",3995,395,3995,(X)
0500000US04025,04025,"Yavapai County, Arizona",012,Asian alone (400-499),1899,274,1899,(X)
0500000US04025,04025,"Yavapai County, Arizona",070,Some other race alone,5859,1274,5859,(X)
0500000US04027,04027,"Yuma County, Arizona",002,White alone,156587,2072,156587,(X)
0500000US04027,04027,"Yuma County, Arizona",004,Black or African American alone,4300,328,4300,(X)
0500000US04027,04027,"Yuma County, Arizona",006,"American Indian and Alaska Native alone (300, A01-Z99)",2613,314,2613,(X)
0500000US04027,04027,"Yuma County, Arizona",012,Asian alone (400-499),2634,280,2634,(X)
0500000US04027,04027,"Yuma County, Arizona",070,Some other race alone,31835,2084,31835,(X)
0500000US05001,05001,"Arkansas County, Arkansas",002,White alone,13558,114,13558,(X)
0500000US05001,05001,"Arkansas County, Arkansas",004,Black or African American alone,4811,179,4811,(X)
0500000US05003,05003,"Ashley County, Arkansas",002,White alone,15037,255,15037,(X)
0500000US05003,05003,"Ashley County, Arkansas",004,Black or African American alone,5517,48,5517,(X)
0500000US05005,05005,"Baxter County, Arkansas",002,White alone,39707,154,39707,(X)
0500000US05007,05007,"Benton County, Arkansas",002,White alone,209445,1116,209445,(X)
0500000US05007,05007,"Benton County, Arkansas",004,Black or African American alone,3551,272,3551,(X)
0500000US05007,05007,"Benton County, Arkansas",006,"American Indian and Alaska Native alone (300, A01-Z99)",3397,367,3397,(X)
0500000US05007,05007,"Benton County, Arkansas",012,Asian alone (400-499),8262,248,8262,(X)
0500000US05007,05007,"Benton County, Arkansas",050,Native Hawaiian and Other Pacific Islander alone (500-599),851,36,851,(X)
0500000US05007,05007,"Benton County, Arkansas",070,Some other race alone,5992,983,5992,(X)
0500000US05009,05009,"Boone County, Arkansas",002,White alone,35939,52,35939,(X)
0500000US05011,05011,"Bradley County, Arkansas",002,White alone,6790,175,6790,(X)
0500000US05011,05011,"Bradley County, Arkansas",004,Black or African American alone,3245,54,3245,(X)
0500000US05011,05011,"Bradley County, Arkansas",070,Some other race alone,1017,184,1017,(X)
0500000US05013,05013,"Calhoun County, Arkansas",002,White alone,4007,6,4007,(X)
0500000US05013,05013,"Calhoun County, Arkansas",004,Black or African American alone,1163,41,1163,(X)
0500000US05015,05015,"Carroll County, Arkansas",002,White alone,26077,180,26077,(X)
0500000US05017,05017,"Chicot County, Arkansas",002,White alone,4862,143,4862,(X)
0500000US05017,05017,"Chicot County, Arkansas",004,Black or African American alone,6121,54,6121,(X)
0500000US05019,05019,"Clark County, Arkansas",002,White alone,16685,127,16685,(X)
0500000US05019,05019,"Clark County, Arkansas",004,Black or African American alone,5441,73,5441,(X)
0500000US05021,05021,"Clay County, Arkansas",002,White alone,14841,47,14841,(X)
0500000US05023,05023,"Cleburne County, Arkansas",002,White alone,24992,50,24992,(X)
0500000US05025,05025,"Cleveland County, Arkansas",002,White alone,7379,20,7379,(X)
0500000US05025,05025,"Cleveland County, Arkansas",004,Black or African American alone,935,86,935,(X)
0500000US05027,05027,"Columbia County, Arkansas",002,White alone,14608,182,14608,(X)
0500000US05027,05027,"Columbia County, Arkansas",004,Black or African American alone,8659,286,8659,(X)
0500000US05029,05029,"Conway County, Arkansas",002,White alone,18030,46,18030,(X)
0500000US05029,05029,"Conway County, Arkansas",004,Black or African American alone,2541,86,2541,(X)
0500000US05031,05031,"Craighead County, Arkansas",002,White alone,82478,543,82478,(X)
0500000US05031,05031,"Craighead County, Arkansas",004,Black or African American alone,13860,373,13860,(X)
0500000US05031,05031,"Craighead County, Arkansas",012,Asian alone (400-499),1251,142,1251,(X)
0500000US05031,05031,"Craighead County, Arkansas",070,Some other race alone,1074,416,1074,(X)
0500000US05033,05033,"Crawford County, Arkansas",002,White alone,56153,408,56153,(X)
0500000US05033,05033,"Crawford County, Arkansas",004,Black or African American alone,699,95,699,(X)
0500000US05033,05033,"Crawford County, Arkansas",006,"American Indian and Alaska Native alone (300, A01-Z99)",1026,296,1026,(X)
0500000US05033,05033,"Crawford County, Arkansas",012,Asian alone (400-499),1021,71,1021,(X)
0500000US05035,05035,"Crittenden County, Arkansas",002,White alone,22677,199,22677,(X)
0500000US05035,05035,"Crittenden County, Arkansas",004,Black or African American alone,25306,274,25306,(X)
0500000US05037,05037,"Cross County, Arkansas",002,White alone,13078,78,13078,(X)
0500000US05037,05037,"Cross County, Arkansas",004,Black or African American alone,4022,71,4022,(X)
0500000US05039,05039,"Dallas County, Arkansas",002,White alone,4361,71,4361,(X)
0500000US05039,05039,"Dallas County, Arkansas",004,Black or African American alone,3243,176,3243,(X)
0500000US05041,05041,"Desha County, Arkansas",002,White alone,6175,113,6175,(X)
0500000US05041,05041,"Desha County, Arkansas",004,Black or African American alone,5949,45,5949,(X)
0500000US05043,05043,"Drew County, Arkansas",002,White alone,12761,141,12761,(X)
0500000US05043,05043,"Drew County, Arkansas",004,Black or African American alone,5395,124,5395,(X)
0500000US05045,05045,"Faulkner County, Arkansas",002,White alone,100363,457,100363,(X)
0500000US05045,05045,"Faulkner County, Arkansas",004,Black or African American alone,13488,223,13488,(X)
0500000US05045,05045,"Faulkner County, Arkansas",012,Asian alone (400-499),1517,174,1517,(X)
0500000US05045,05045,"Faulkner County, Arkansas",070,Some other race alone,1248,413,1248,(X)
0500000US05047,05047,"Franklin County, Arkansas",002,White alone,16939,127,16939,(X)
0500000US05049,05049,"Fulton County, Arkansas",002,White alone,11853,19,11853,(X)
0500000US05051,05051,"Garland County, Arkansas",002,White alone,82660,529,82660,(X)
0500000US05051,05051,"Garland County, Arkansas",004,Black or African American alone,8095,312,8095,(X)
0500000US05051,05051,"Garland County, Arkansas",070,Some other race alone,2941,682,2941,(X)
0500000US05053,05053,"Grant County, Arkansas",002,White alone,16939,93,16939,(X)
0500000US05053,05053,"Grant County, Arkansas",004,Black or African American alone,686,161,686,(X)
0500000US05055,05055,"Greene County, Arkansas",002,White alone,41743,233,41743,(X)
0500000US05057,05057,"Hempstead County, Arkansas",002,White alone,14612,356,14612,(X)
0500000US05057,05057,"Hempstead County, Arkansas",004,Black or African American alone,6660,176,6660,(X)
0500000US05059,05059,"Hot Spring County, Arkansas",002,White alone,28587,89,28587,(X)
0500000US05059,05059,"Hot Spring County, Arkansas",004,Black or African American alone,3883,139,3883,(X)
0500000US05061,05061,"Howard County, Arkansas",002,White alone,9172,195,9172,(X)
0500000US05061,05061,"Howard County, Arkansas",004,Black or African American alone,2955,25,2955,(X)
0500000US05061,05061,"Howard County, Arkansas",070,Some other race alone,1235,197,1235,(X)
0500000US05063,05063,"Independence County, Arkansas",002,White alone,34885,136,34885,(X)
0500000US05063,05063,"Independence County, Arkansas",004,Black or African American alone,759,116,759,(X)
0500000US05065,05065,"Izard County, Arkansas",002,White alone,13071,158,13071,(X)
0500000US05067,05067,"Jackson County, Arkansas",002,White alone,14005,76,14005,(X)
0500000US05067,05067,"Jackson County, Arkansas",004,Black or African American alone,3051,129,3051,(X)
0500000US05069,05069,"Jefferson County, Arkansas",002,White alone,30523,214,30523,(X)
0500000US05069,05069,"Jefferson County, Arkansas",004,Black or African American alone,40881,152,40881,(X)
0500000US05071,05071,"Johnson County, Arkansas",002,White alone,23828,256,23828,(X)
0500000US05071,05071,"Johnson County, Arkansas",070,Some other race alone,573,216,573,(X)
0500000US05073,05073,"Lafayette County, Arkansas",002,White alone,4426,78,4426,(X)
0500000US05073,05073,"Lafayette County, Arkansas",004,Black or African American alone,2777,86,2777,(X)
0500000US05075,05075,"Lawrence County, Arkansas",002,White alone,16569,9,16569,(X)
0500000US05077,05077,"Lee County, Arkansas",002,White alone,4258,72,4258,(X)
0500000US05077,05077,"Lee County, Arkansas",004,Black or African American alone,5622,18,5622,(X)
0500000US05079,05079,"Lincoln County, Arkansas",002,White alone,9361,97,9361,(X)
0500000US05079,05079,"Lincoln County, Arkansas",004,Black or African American alone,4369,100,4369,(X)
0500000US05081,05081,"Little River County, Arkansas",002,White alone,9383,77,9383,(X)
0500000US05081,05081,"Little River County, Arkansas",004,Black or African American alone,2632,30,2632,(X)
0500000US05083,05083,"Logan County, Arkansas",002,White alone,20497,123,20497,(X)
0500000US05085,05085,"Lonoke County, Arkansas",002,White alone,63145,337,63145,(X)
0500000US05085,05085,"Lonoke County, Arkansas",004,Black or African American alone,4302,193,4302,(X)
0500000US05085,05085,"Lonoke County, Arkansas",070,Some other race alone,1032,375,1032,(X)
0500000US05087,05087,"Madison County, Arkansas",002,White alone,14896,146,14896,(X)
0500000US05089,05089,"Marion County, Arkansas",002,White alone,15895,57,15895,(X)
0500000US05091,05091,"Miller County, Arkansas",002,White alone,31173,193,31173,(X)
0500000US05091,05091,"Miller County, Arkansas",004,Black or African American alone,10877,238,10877,(X)
0500000US05093,05093,"Mississippi County, Arkansas",002,White alone,27694,289,27694,(X)
0500000US05093,05093,"Mississippi County, Arkansas",004,Black or African American alone,15543,225,15543,(X)
0500000US05093,05093,"Mississippi County, Arkansas",070,Some other race alone,733,289,733,(X)
0500000US05095,05095,"Monroe County, Arkansas",002,White alone,4313,64,4313,(X)
0500000US05095,05095,"Monroe County, Arkansas",004,Black or African American alone,3138,72,3138,(X)
0500000US05097,05097,"Montgomery County, Arkansas",002,White alone,8684,110,8684,(X)
0500000US05099,05099,"Nevada County, Arkansas",002,White alone,5908,41,5908,(X)
0500000US05099,05099,"Nevada County, Arkansas",004,Black or African American alone,2705,159,2705,(X)
0500000US05101,05101,"Newton County, Arkansas",002,White alone,7679,83,7679,(X)
0500000US05103,05103,"Ouachita County, Arkansas",002,White alone,14313,67,14313,(X)
0500000US05103,05103,"Ouachita County, Arkansas",004,Black or African American alone,10064,179,10064,(X)
0500000US05105,05105,"Perry County, Arkansas",002,White alone,9649,86,9649,(X)
0500000US05107,05107,"Phillips County, Arkansas",002,White alone,7492,26,7492,(X)
0500000US05107,05107,"Phillips County, Arkansas",004,Black or African American alone,12545,144,12545,(X)
0500000US05109,05109,"Pike County, Arkansas",002,White alone,9899,117,9899,(X)
0500000US05111,05111,"Poinsett County, Arkansas",002,White alone,21631,135,21631,(X)
0500000US05111,05111,"Poinsett County, Arkansas",004,Black or African American alone,2002,90,2002,(X)
0500000US05113,05113,"Polk County, Arkansas",002,White alone,18887,132,18887,(X)
0500000US05113,05113,"Polk County, Arkansas",070,Some other race alone,443,130,443,(X)
0500000US05115,05115,"Pope County, Arkansas",002,White alone,57200,460,57200,(X)
0500000US05115,05115,"Pope County, Arkansas",004,Black or African American alone,1989,252,1989,(X)
0500000US05115,05115,"Pope County, Arkansas",070,Some other race alone,1047,393,1047,(X)
0500000US05117,05117,"Prairie County, Arkansas",002,White alone,7236,35,7236,(X)
0500000US05117,05117,"Prairie County, Arkansas",004,Black or African American alone,1035,47,1035,(X)
0500000US05119,05119,"Pulaski County, Arkansas",002,White alone,228915,1215,228915,(X)
0500000US05119,05119,"Pulaski County, Arkansas",004,Black or African American alone,139401,855,139401,(X)
0500000US05119,05119,"Pulaski County, Arkansas",006,"American Indian and Alaska Native alone (300, A01-Z99)",1079,250,1079,(X)
0500000US05119,05119,"Pulaski County, Arkansas",012,Asian alone (400-499),8155,398,8155,(X)
0500000US05119,05119,"Pulaski County, Arkansas",070,Some other race alone,4345,1232,4345,(X)
0500000US05121,05121,"Randolph County, Arkansas",002,White alone,17084,85,17084,(X)
0500000US05123,05123,"St. Francis County, Arkansas",002,White alone,11879,155,11879,(X)
0500000US05123,05123,"St. Francis County, Arkansas",004,Black or African American alone,14185,307,14185,(X)
0500000US05125,05125,"Saline County, Arkansas",002,White alone,102920,311,102920,(X)
0500000US05125,05125,"Saline County, Arkansas",004,Black or African American alone,6639,233,6639,(X)
0500000US05125,05125,"Saline County, Arkansas",012,Asian alone (400-499),1087,191,1087,(X)
0500000US05127,05127,"Scott County, Arkansas",002,White alone,9727,194,9727,(X)
0500000US05129,05129,"Searcy County, Arkansas",002,White alone,7609,45,7609,(X)
0500000US05131,05131,"Sebastian County, Arkansas",002,White alone,103610,776,103610,(X)
0500000US05131,05131,"Sebastian County, Arkansas",004,Black or African American alone,8000,509,8000,(X)
0500000US05131,05131,"Sebastian County, Arkansas",006,"American Indian and Alaska Native alone (300, A01-Z99)",1740,330,1740,(X)
0500000US05131,05131,"Sebastian County, Arkansas",012,Asian alone (400-499),5586,224,5586,(X)
0500000US05131,05131,"Sebastian County, Arkansas",070,Some other race alone,2861,733,2861,(X)
0500000US05133,05133,"Sevier County, Arkansas",002,White alone,11455,415,11455,(X)
0500000US05133,05133,"Sevier County, Arkansas",004,Black or African American alone,841,61,841,(X)
